round,ss.beta.mult,beta.mult,sy.mult,clone,number,exposure,fluor.,control,f,ss.f,length,scope,mm,eggs,time ,notes,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,fecundity,death.age,end.size,dead,infected,uninfected,spore yield,mult.inf,mult.uninf,mult.ed,more notes,group f,group ss f,ID
3,0.461193926,0.657794584,0.925286268,A45,9,0,176.8,264.7738,16.67936,9.869444,65,B,1.29666446,0,0.363194444,,0,0,0,0,2,0,0,2,0,0,0,0,2,0,0,2,0,0,3,11,,87,0,0,1,,0,1,0,,,,479
3,0.461193926,0.657794584,0.925286268,A45,11,0,171.3,310.991,24.629269,12.214476,71,B,1.416356564,0,0.363194444,,0,0,0,0,0,3,0,4,0,0,4,0,0,1,0,0,4,0,0,16,,95,0,0,1,,0,1,0,,,,480
3,0.461193926,0.657794584,0.925286268,A45,13,0,223.14,295.613,11.615753,5.162557,75,B,1.4961513,3,0.363194444,,0,0,0,4,0,0,2,0,0,,,,,,,,,,,6,13,78,1,0,1,,0,1,0,,,,481
3,0.461193926,0.657794584,0.925286268,A45,15,0,185.39,280.235,17.063869,9.503157,67,B,1.336561828,0,0.363194444,,0,0,0,0,3,0,0,3,0,0,3,0,,,,,,,,9,16,87,1,0,1,,0,1,0,,,,482
3,0.461193926,0.657794584,0.925286268,A45,1,75,242.1,328.3082,12.580118,5.039304,79,B,1.575946036,4,0.363194444,,0,0,0,4,0,0,3,0,0,3,0,0,1,0,0,3,0,0,4,18,23,,1,0,1,,0,1,0,,,,483
3,0.461193926,0.657794584,0.925286268,A45,2,75,220.68,320.3664,15.394715,6.166766,79,B,1.575946036,4,0.363194444,,0,0,0,4,0,0,,,,,,,,,,,,,,4,10,81,1,0,1,,0,0,1,,,,484
3,0.461193926,0.657794584,0.925286268,A45,3,75,197.43,312.4246,18.955923,7.593304,79,B,1.575946036,3,0.363194444,,0,0,0,2,0,0,5,0,0,1,0,0,0,0,,,,,,8,18,84,1,1,0,14.625,1,0,0,,,,485
3,0.461193926,0.657794584,0.925286268,A45,4,75,174.04,304.4828,23.100413,9.49228,78,B,1.555997352,4,0.363194444,,0,0,0,4,0,0,3,0,0,4,0,0,1,0,0,0,,,,12,20,88,1,0,1,,0,1,0,,,,486
3,0.461193926,0.657794584,0.925286268,A45,5,75,197.64,296.541,16.757069,6.54573,80,B,1.59589472,4,0.363194444,,0,0,0,3,0,0,4,0,0,0,0,0,,,,,,,,7,16,89,1,0,1,,0,1,0,,,,487
3,0.461193926,0.657794584,0.925286268,A45,6,75,210.33,288.5992,13.065776,4.857888,82,B,1.635792088,4,0.363194444,,0,0,0,0,0,,,,,,,,,,,,,,,0,9,75,1,0,1,,0,0,1,,,,488
3,0.461193926,0.657794584,0.925286268,A45,7,75,200.3,280.6574,13.931317,6.191697,75,B,1.4961513,2,0.363194444,,0,0,0,1,0,0,4,0,0,2,0,0,0,,,,,,,7,17,86,1,1,0,24.625,1,0,0,,,,489
3,0.461193926,0.657794584,0.925286268,A45,8,75,207.57,272.7156,11.273336,4.63237,78,B,1.555997352,3,0.363194444,,0,0,0,3,0,0,4,0,0,0,0,0,,,,,,,,7,16,83,1,1,0,26.5,1,0,0,,,,490
3,0.461193926,0.657794584,0.925286268,A45,9,75,209.05,264.7738,9.759335,4.455504,74,B,1.476202616,2,0.363194444,,0,0,0,2,0,0,4,0,0,,,,,,,,,,,6,,,,,,,,,,,,,491
3,0.461193926,0.657794584,0.925286268,A45,10,75,272.2,318.68,6.510991,3.054509,73,B,1.456253932,3,0.363194444,,0,0,0,3,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,7,,88,0,0,1,,0,1,0,,,,492
3,0.461193926,0.657794584,0.925286268,A45,11,75,211.51,310.991,15.920881,8.122898,70,B,1.39640788,0,0.363194444,,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,,3,22,83,1,0,1,,0,1,0,,,,493
3,0.461193926,0.657794584,0.925286268,A45,12,75,170.82,303.302,23.71121,9.498161,79,B,1.575946036,5,0.363194444,,0,0,0,4,0,0,,,,,,,,,,,,,,4,10,80,1,0,1,,0,0,1,,,,494
3,0.461193926,0.657794584,0.925286268,A45,13,75,172.7,295.613,22.198654,11.009053,71,B,1.416356564,0,0.363194444,,0,0,0,0,0,2,0,0,,,,,,,,,,,,2,12,80,1,1,0,,1,0,0,ss,,,495
3,0.461193926,0.657794584,0.925286268,A45,14,75,,,,,70,B,1.39640788,0,0.363194444,,0,0,0,0,0,1,0,0,4,0,0,4,0,0,2,0,0,1,0,12,,94,0,0,1,,0,1,0,,,,496
3,0.461193926,0.657794584,0.925286268,A45,15,75,179.42,280.235,18.415719,7.19364,80,B,1.59589472,4,0.363194444,,0,0,0,4,0,0,2,0,0,1,0,0,2,0,0,,,,,9,19,88,1,1,0,36.75,1,0,0,,,,497
3,0.461193926,0.657794584,0.925286268,A45,1,200,219.82,328.3082,16.567314,7.363251,75,B,1.4961513,2,0.363194444,,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,,,,,4,19,89,1,0,1,,0,1,0,,,,498
3,0.461193926,0.657794584,0.925286268,A45,2,200,219.58,320.3664,15.601094,8.434848,68,B,1.356510512,0,0.363194444,,0,0,0,0,0,4,0,0,4,0,0,4,0,0,,,,,,12,18,86,1,1,0,33,1,0,0,,,,499
3,0.461193926,0.657794584,0.925286268,A45,3,200,200.47,312.4246,18.324835,6.492643,84,B,1.675689456,5,0.363194444,,0,0,0,4,0,0,3,0,0,0,0,,,,,,,,,7,15,86,1,1,0,22.875,1,0,0,,,,500
3,0.461193926,0.657794584,0.925286268,A45,4,200,234.79,304.4828,10.734874,4.300142,79,B,1.575946036,4,0.363194444,,0,0,0,4,0,0,3,0,0,0,,,,,,,,,,7,14,89,1,1,0,18.5,1,0,0,,,,501
3,0.461193926,0.657794584,0.925286268,A45,5,200,241.49,296.541,8.481301,3.872033,74,B,1.476202616,3,0.363194444,,0,0,0,3,0,0,3,0,0,5,1,0,3,0,0,0,0,0,0,15,,98,0,0,1,,0,1,0,,,,502
3,0.461193926,0.657794584,0.925286268,A45,6,200,243.24,288.5992,7.061931,2.901845,78,B,1.555997352,3,0.363194444,,0,0,0,3,,,,,,,,,,,,,,,,3,8,73,1,0,1,,0,0,1,,,,503
3,0.461193926,0.657794584,0.925286268,A45,7,200,178.8,280.6574,18.620887,7.095293,81,B,1.615843404,4,0.363194444,,0,0,0,4,0,0,5,0,0,,,,,,,,,,,9,13,86,1,1,0,6.375,1,0,0,ss,,,504
3,0.461193926,0.657794584,0.925286268,A45,8,200,248.62,272.7156,3.820427,1.538258,79,B,1.575946036,3,0.363194444,,0,0,0,3,0,0,0,0,0,0,0,0,0,0,,,,,,3,18,85,1,1,0,27.125,1,0,0,,,,505
3,0.461193926,0.657794584,0.925286268,A45,9,200,193.28,264.7738,12.998655,4.605533,84,B,1.675689456,5,0.363194444,,0,0,0,3,0,0,4,0,0,0,0,0,,,,,,,,7,16,89,1,1,0,28.125,1,0,0,,,,506
3,0.461193926,0.657794584,0.925286268,A45,10,200,192.88,318.68,20.73762,8.744148,77,B,1.536048668,4,0.363194444,,0,0,0,3,0,0,,,,,,,,,,,,,,3,10,68,1,0,1,,0,0,1,,,,507
3,0.461193926,0.657794584,0.925286268,A45,11,200,180.22,310.991,22.532792,9.501093,77,B,1.536048668,3,0.363194444,,0,0,0,3,0,0,4,0,0,0,10,0,0,0,0,0,,,,17,20,91,1,0,1,,0,1,0,,,,508
3,0.461193926,0.657794584,0.925286268,A45,12,200,188.49,303.302,19.645842,12.374554,63,B,1.256767092,0,0.363194444,,0,0,0,0,1,0,0,0,0,2,0,0,4,0,0,3,0,0,4,14,,95,0,0,1,,0,1,0,,,,509
3,0.461193926,0.657794584,0.925286268,A45,13,200,179.88,295.613,20.516333,9.366478,74,B,1.476202616,4,0.363194444,,0,0,0,2,0,,,,,,,,,,,,,,,2,9,66,1,0,1,,0,0,1,,,,510
3,0.461193926,0.657794584,0.925286268,A45,14,200,190.13,287.924,17.139105,8.99974,69,B,1.376459196,0,0.363194444,,0,0,0,0,0,4,0,0,3,0,0,1,0,,,,,,,8,17,82,1,1,0,26.25,1,0,0,,,,511
3,0.461193926,0.657794584,0.925286268,A45,15,200,165.67,280.235,21.708648,9.910814,74,B,1.476202616,3,0.363194444,,0,0,0,3,0,0,2,1,0,4,0,0,,,,,,,,10,16,83,1,1,0,26.125,1,0,0,,,,512
3,0.461193926,0.657794584,0.925286268,A45,1,393,204,328.3082,19.651986,7.306657,82,B,1.635792088,5,0.363194444,,0,0,0,3,0,0,2,0,0,,,,,,,,,,,5,13,88,1,1,0,14.5,1,0,0,ss,,,513
3,0.461193926,0.657794584,0.925286268,A45,2,393,143.64,320.3664,33.129162,12.084419,83,B,1.655740772,4,0.363194444,,0,0,0,4,0,0,2,0,0,0,0,0,2,0,0,,,,,8,19,90,1,1,0,41.375,1,0,0,,,,514
3,0.461193926,0.657794584,0.925286268,A45,3,393,227.01,312.4246,13.190005,5.561648,77,B,1.536048668,5,0.363194444,,0,0,0,4,0,0,0,0,,,,,,,,,,,,4,12,76,1,0,1,,0,1,0,,,,515
3,0.461193926,0.657794584,0.925286268,A45,4,393,197,304.4828,17.982552,7.582456,77,B,1.536048668,3,0.363194444,,0,0,0,3,,,,,,,,,,,,,,,,3,8,73,1,0,1,,0,0,1,,,,516
3,0.461193926,0.657794584,0.925286268,A45,5,393,214.1,296.541,13.453219,5.389048,79,B,1.575946036,3,0.363194444,,0,0,0,3,0,0,3,0,0,0,,,,,,,,,,6,14,81,1,1,0,12.25,1,0,0,,,,517
3,0.461193926,0.657794584,0.925286268,A45,7,393,193.71,280.6574,15.312976,5.981631,80,B,1.59589472,3,0.363194444,,0,0,0,3,0,0,0,,,,,,,,,,,,,3,11,83,1,0,1,,0,0,1,,,,518
3,0.461193926,0.657794584,0.925286268,A45,8,393,206.63,272.7156,11.460792,5.683789,71,B,1.416356564,2,0.363194444,,0,0,0,2,0,0,0,0,,,,,,,,,,,,2,12,78,1,1,0,,1,0,0,ss,,,519
3,0.461193926,0.657794584,0.925286268,A45,9,393,,,,,72,B,1.436305248,0,0.363194444,,0,0,0,2,0,4,0,0,4,0,0,3,0,0,0,,,,,13,19,88,1,0,1,,0,1,0,,,,520
3,0.461193926,0.657794584,0.925286268,A45,10,393,197.57,318.68,19.745395,7.713045,80,B,1.59589472,4,0.363194444,,0,0,0,1,3,0,0,,,,,,,,,,,,,4,11,79,1,0,1,,0,0,1,,,,521
3,0.461193926,0.657794584,0.925286268,A45,11,393,,,,,72,B,1.436305248,0,0.363194444,,0,0,0,0,0,0,,,,,,,,,,,,,,0,10,72,1,0,1,,0,0,1,,,,522
3,0.461193926,0.657794584,0.925286268,A45,12,393,205.6,303.302,16.057369,6.950038,76,B,1.516099984,3,0.363194444,,0,0,0,2,0,0,2,0,0,0,0,0,0,,,,,,,4,17,83,1,1,0,22,1,0,0,,,,523
3,0.461193926,0.657794584,0.925286268,A45,13,393,185.63,295.613,19.216802,10.702162,67,B,1.336561828,0,0.363194444,,0,0,0,,,,,,,,,,,,,,,,,0,7,,1,0,1,,0,0,1,,,,524
3,0.461193926,0.657794584,0.925286268,A45,14,393,156.56,287.924,25.16244,11.183307,75,B,1.4961513,3,0.363194444,,0,0,0,3,0,0,,,,,,,,,,,,,,3,10,79,1,0,1,,0,0,1,,,,525
3,0.461193926,0.657794584,0.925286268,A45,15,393,169.86,280.235,20.677105,9.189824,75,B,1.4961513,3,0.363194444,,0,0,0,3,0,0,3,0,0,0,0,0,0,,,,,,,6,17,81,1,1,0,23.25,1,0,0,,,,526
3,0.461193926,0.657794584,0.925286268,Bris.10,1,0,226.69,328.3082,14.732925,7.306549,71,A,1.383429036,3,0.377083333,,0,0,0,2,0,3,0,0,1,0,0,5,0,0,4,0,0,0,,15,22,89,1,0,1,,0,1,0,,,,527
3,0.461193926,0.657794584,0.925286268,Bris.10,2,0,204.71,320.3664,17.815863,7.918161,75,A,1.4613687,4,0.377083333,,0,0,0,3,0,0,3,0,0,0,0,0,0,0,,,,,,6,18,73,1,0,1,,0,1,0,,,,528
3,0.461193926,0.657794584,0.925286268,Bris.10,3,0,244.76,312.4246,9.709459,6.74268,60,A,1.16909496,0,0.377083333,,0,0,3,0,0,0,3,0,0,3,0,0,3,0,0,5,0,2,0,19,,83,0,0,1,,0,1,0,,,,529
3,0.461193926,0.657794584,0.925286268,Bris.10,6,0,174.69,288.5992,19.970091,8.875596,75,A,1.4613687,3,0.377083333,,0,0,2,0,4,4,0,0,4,0,0,0,0,,,,,,,14,17,85,1,0,1,,0,1,0,,,,530
3,0.461193926,0.657794584,0.925286268,Bris.10,7,0,187.97,280.6574,15.945507,7.086892,75,A,1.4613687,3,0.377083333,,0,0,,3,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,10,,88,0,0,1,,0,1,0,,,,531
3,0.461193926,0.657794584,0.925286268,Bris.10,8,0,194.1,272.7156,13.52709,8.004195,65,A,1.26651954,0,0.377083333,,0,0,0,0,0,3,0,2,0,0,6,0,0,6,0,0,5,0,,22,22,88,1,0,1,,0,1,0,,,,532
3,0.461193926,0.657794584,0.925286268,Bris.10,9,0,205.02,264.7738,10.17421,6.408548,63,A,1.227549708,0,0.377083333,,0,0,0,0,2,2,0,3,0,0,4,0,0,6,0,0,4,0,4,25,,86,0,0,1,,0,1,0,,,,533
3,0.461193926,0.657794584,0.925286268,Bris.10,10,0,217.52,318.68,15.19147,9.568827,63,A,1.227549708,0,0.377083333,,0,0,0,0,0,0,0,1,2,0,3,0,,,,,,,,6,16,80,1,0,1,,0,1,0,,,,534
3,0.461193926,0.657794584,0.925286268,Bris.10,11,0,203.44,310.991,16.881926,7.503078,75,A,1.4613687,3,0.377083333,,0,0,0,3,0,0,6,0,1,4,0,3,2,0,2,0,,,,21,20,87,1,0,1,,0,1,0,,,,535
3,0.461193926,0.657794584,0.925286268,Bris.10,12,0,185.94,303.302,19.464065,9.1312,73,A,1.422398868,4,0.377083333,,0,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,536
3,0.461193926,0.657794584,0.925286268,Bris.10,13,0,162.44,295.613,23.81738,11.173475,73,A,1.422398868,4,0.377083333,,0,0,0,3,0,0,4,0,4,0,0,3,0,0,3,,,,,17,19,80,1,0,1,,0,1,0,,,,537
3,0.461193926,0.657794584,0.925286268,Bris.10,14,0,,,,,61,A,1.188579876,0,0.377083333,,0,0,0,0,2,0,0,0,,,,,,,,,,,,2,12,66,1,0,1,,0,1,0,,,,538
3,0.461193926,0.657794584,0.925286268,Bris.10,15,0,,,,,70,A,1.36394412,0,0.377083333,,0,0,0,0,0,4,0,1,0,0,6,0,0,5,0,0,4,0,0,20,,90,0,0,1,,0,1,0,,,,539
3,0.461193926,0.657794584,0.925286268,Bris.10,16,0,151.04,280.235,24.58676,11.857041,72,A,1.402913952,3,0.377083333,,0,0,0,3,0,3,2,0,6,,,,,,,,,,,14,13,85,1,0,1,,0,1,0,,,,540
3,0.461193926,0.657794584,0.925286268,Bris.10,17,0,198.7,280.235,13.67731,6.783034,71,A,1.383429036,2,0.377083333,,0,0,0,1,0,3,0,0,4,0,0,5,0,0,0,0,0,0,,13,22,83,1,0,1,,0,1,0,,,,541
3,0.461193926,0.657794584,0.925286268,Bris.10,18,0,223.98,280.235,8.913352,3.96149,75,A,1.4613687,4,0.377083333,,0,0,0,2,0,2,0,,,,,,,,,,,,,4,11,65,1,0,1,,0,0,1,,,,542
3,0.461193926,0.657794584,0.925286268,Bris.10,19,0,162.69,280.235,21.631107,8.66492,79,A,1.539308364,4,0.377083333,,0,0,0,3,0,5,0,0,4,0,0,0,0,0,0,0,,,,12,20,85,1,0,1,,0,1,0,,,,543
3,0.461193926,0.657794584,0.925286268,Bris.10,20,0,164.25,280.235,21.251491,9.198187,76,A,1.480853616,4,0.377083333,,0,0,0,2,0,3,0,0,3,0,0,5,0,0,4,0,,,,17,20,89,1,0,1,,0,1,0,,,,544
3,0.461193926,0.657794584,0.925286268,Bris.10,1,75,200.8,328.3082,19.557086,8.464805,76,A,1.480853616,4,0.377083333,,0,0,0,2,0,0,0,,,,,,,,,,,,,2,11,74,1,0,1,,0,0,1,,,,545
3,0.461193926,0.657794584,0.925286268,Bris.10,2,75,246.76,320.3664,10.384275,6.540864,63,A,1.227549708,0,0.377083333,,0,0,0,0,0,3,0,0,0,,,,,,,,,,,3,13,74,1,0,1,,0,1,0,,,,546
3,0.461193926,0.657794584,0.925286268,Bris.10,3,75,297.05,312.4246,2.007355,1.600251,56,A,1.091155296,0,0.377083333,,0,0,0,0,0,,,,,,,,,,,,,,,0,9,50,1,0,1,,0,0,1,,,,547
3,0.461193926,0.657794584,0.925286268,Bris.10,6,75,199.44,304.4828,16.830543,9.099558,68,A,1.324974288,0,0.377083333,,0,0,0,0,0,3,0,2,3,0,4,0,0,4,0,0,4,0,0,20,,85,0,0,1,,0,1,0,,,,548
3,0.461193926,0.657794584,0.925286268,Bris.10,7,75,237.19,296.541,8.883606,4.0557,68,A,1.324974288,0,0.377083333,,0,0,0,2,0,0,2,0,2,1,0,5,0,,,,,,,12,17,84,1,0,1,,0,1,0,,,,549
3,0.461193926,0.657794584,0.925286268,Bris.10,8,75,186.99,288.5992,17.263441,9.065029,74,A,1.441883784,3,0.377083333,,0,0,0,0,0,2,0,1,0,0,5,0,0,5,0,0,4,0,1,18,,86,0,0,1,,0,1,0,,,,550
3,0.461193926,0.657794584,0.925286268,Bris.10,9,75,,,,,69,A,1.344459204,0,0.377083333,,0,0,0,1,0,0,2,0,5,0,0,0,0,0,0,0,0,0,,8,22,83,1,0,1,,0,1,0,,,,551
3,0.461193926,0.657794584,0.925286268,Bris.10,10,75,200.42,318.68,18.448401,8.422389,73,A,1.422398868,3,0.377083333,,0,0,0,2,0,0,0,0,3,0,,,,,,,,,,5,14,76,1,0,1,,0,1,0,,,,552
3,0.461193926,0.657794584,0.925286268,Bris.10,11,75,251.29,310.991,8.479147,5.017246,74,A,1.441883784,4,0.377083333,,0,0,0,2,0,0,0,0,0,0,,,,,,,,,,2,14,,1,0,1,,0,1,0,,,,553
3,0.461193926,0.657794584,0.925286268,Bris.10,12,75,249.57,303.302,7.756491,3.54113,65,A,1.26651954,2,0.377083333,,0,0,0,3,0,0,3,0,2,0,0,0,0,,,,,,,8,17,78,1,0,1,,0,1,0,,,,554
3,0.461193926,0.657794584,0.925286268,Bris.10,13,75,227.08,295.613,10.491665,5.35289,74,A,1.441883784,3,0.377083333,,0,0,0,3,0,0,4,0,0,4,0,0,,,,,,,,11,16,84,1,1,0,27.25,1,0,0,,,,555
3,0.461193926,0.657794584,0.925286268,Bris.10,14,75,192.48,287.924,16.019177,7.119634,70,A,1.36394412,3,0.377083333,,0,0,0,2,0,3,0,0,0,0,,,,,,,,,,5,14,77,1,0,1,,0,1,0,,,,556
3,0.461193926,0.657794584,0.925286268,Bris.10,15,75,257,280.235,3.44297,1.861468,75,A,1.4613687,4,0.377083333,preserved; no spore yield,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,0,14,67,1,1,0,,1,0,0,,,,557
3,0.461193926,0.657794584,0.925286268,Bris.10,16,75,198.45,280.235,13.727391,8.378535,68,A,1.324974288,0,0.377083333,,0,0,0,4,0,0,3,0,4,,,,,,,,,,,11,13,72,1,0,1,,0,1,0,,,,558
3,0.461193926,0.657794584,0.925286268,Bris.10,17,75,195.69,280.235,14.284512,8.718574,64,A,1.247034624,3,0.377083333,,0,0,0,3,0,0,0,0,0,0,0,,,,,,,,,3,15,78,1,0,1,,0,1,0,,,,559
3,0.461193926,0.657794584,0.925286268,Bris.10,18,75,169.16,280.235,20.079787,8.691043,76,A,1.480853616,3,0.377083333,,0,0,0,3,0,0,3,0,3,0,0,6,0,0,6,0,0,3,0,24,,94,0,0,1,,0,1,0,,,,560
3,0.461193926,0.657794584,0.925286268,Bris.10,19,75,165.03,280.235,21.063034,9.881326,73,A,1.422398868,3,0.377083333,,0,0,0,3,0,0,3,0,4,0,0,4,0,0,4,0,0,2,0,20,23,87,1,0,1,,0,1,0,,,,561
3,0.461193926,0.657794584,0.925286268,Bris.10,20,75,218.49,280.235,9.900529,4.644647,73,A,1.422398868,4,0.377083333,,0,0,0,2,0,0,0,0,0,,,,,,,,,,,2,13,71,1,0,1,,0,1,0,,,,562
3,0.461193926,0.657794584,0.925286268,Bris.10,1,200,285.59,328.3082,5.545018,2.749959,71,A,1.383429036,3,0.377083333,,0,0,0,3,0,0,3,0,0,1,0,,,,,,,,,7,15,67,1,0,1,,0,1,0,,,,563
3,0.461193926,0.657794584,0.925286268,Bris.10,2,200,242.62,320.3664,11.057327,6.964806,63,A,1.227549708,0,0.377083333,,0,0,0,0,3,0,4,0,0,3,0,0,5,0,0,6,0,0,4,25,,85,0,0,1,,0,1,0,,,,564
3,0.461193926,0.657794584,0.925286268,Bris.10,3,200,270.93,312.4246,5.668615,2.811255,71,A,1.383429036,3,0.377083333,,0,0,0,1,0,0,3,0,4,2,0,5,0,0,3,0,0,,,18,21,81,1,0,1,,0,1,0,,,,565
3,0.461193926,0.657794584,0.925286268,Bris.10,4,200,275.15,304.4828,4.029541,2.994606,58,A,1.130125128,0,0.377083333,,0,0,0,0,0,0,0,3,0,0,,,,,,,,,,3,14,75,1,1,0,12.5,1,0,0,,,,566
3,0.461193926,0.657794584,0.925286268,Bris.10,5,200,268.23,296.541,3.991452,2.771842,60,A,1.16909496,0,0.377083333,,0,0,0,,,,,,,,,,,,,,,,,0,7,,1,0,1,,0,0,1,,,,567
3,0.461193926,0.657794584,0.925286268,Bris.10,6,200,239.05,288.5992,7.493018,3.716037,71,A,1.383429036,3,0.377083333,,0,0,0,3,0,0,0,0,6,0,0,5,0,0,2,0,0,0,,16,22,,1,0,1,,0,1,0,,,,568
3,0.461193926,0.657794584,0.925286268,Bris.10,7,200,,,,,73,A,1.422398868,3,0.377083333,,0,0,0,0,0,,,,,,,,,,,,,,,0,9,70,1,0,1,,0,0,1,,,,569
3,0.461193926,0.657794584,0.925286268,Bris.10,8,200,203.19,272.7156,11.706484,8.129503,60,A,1.16909496,0,0.377083333,,0,0,0,0,0,2,0,0,2,0,0,0,0,,,,,,,4,17,81,1,1,0,33.5,1,0,0,,,,570
3,0.461193926,0.657794584,0.925286268,Bris.10,9,200,196.8,264.7738,11.801949,5.388034,74,A,1.441883784,2,0.377083333,,0,0,0,1,0,0,4,0,0,5,0,0,4,0,0,3,0,0,0,17,,94,0,0,1,,0,1,0,,,,571
3,0.461193926,0.657794584,0.925286268,Bris.10,10,200,301.46,318.68,2.209729,1.700315,57,A,1.110640212,0,0.377083333,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,13,59,1,0,1,,0,1,0,,,,572
3,0.461193926,0.657794584,0.925286268,Bris.10,11,200,225.35,310.991,12.813185,6.354486,71,A,1.383429036,3,0.377083333,,0,0,0,3,0,0,1,0,0,3,0,0,,,,,,,,7,16,72,1,1,0,5.875,1,0,0,,,,573
3,0.461193926,0.657794584,0.925286268,Bris.10,12,200,210.97,303.302,14.440299,6.417911,75,A,1.4613687,4,0.377083333,,0,0,0,4,0,0,2,0,1,0,0,0,,,,,,,,7,16,83,1,1,0,33.375,1,0,0,,,,574
3,0.461193926,0.657794584,0.925286268,Bris.10,13,200,177.14,295.613,20.371258,9.053892,75,A,1.4613687,4,0.377083333,,0,0,0,3,0,0,0,0,0,0,,,,,,,,,,3,14,81,1,0,1,,0,1,0,,,,575
3,0.461193926,0.657794584,0.925286268,Bris.10,14,200,178.12,287.924,19.103433,9.746649,70,A,1.36394412,0,0.377083333,,0,0,0,0,0,4,0,0,3,0,0,1,0,0,3,0,1,0,0,12,,82,0,0,1,,0,1,0,,,,576
3,0.461193926,0.657794584,0.925286268,Bris.10,15,200,178.49,280.235,17.944149,8.192179,74,A,1.441883784,4,0.377083333,,0,0,0,3,0,0,3,0,3,0,,,,,,,,,,9,14,75,1,0,1,,0,1,0,,,,577
3,0.461193926,0.657794584,0.925286268,Bris.10,16,200,209.33,280.235,11.604196,5.022592,76,A,1.480853616,4,0.377083333,,0,0,0,3,0,0,3,0,0,,,,,,,,,,,6,13,81,1,0,1,,0,1,0,,,,578
3,0.461193926,0.657794584,0.925286268,Bris.10,17,200,189.96,280.235,15.466675,7.89116,70,A,1.36394412,0,0.377083333,,0,0,0,0,0,0,0,0,3,0,4,0,0,5,0,0,5,0,0,17,,88,0,0,1,,0,1,0,,,,579
3,0.461193926,0.657794584,0.925286268,Bris.10,1,393,321.01,328.3082,0.894253,0.483485,68,A,1.324974288,2,0.377083333,,0,0,0,2,0,0,1,0,0,0,,,,,,,,,,3,14,69,1,0,1,,0,1,0,,,,580
3,0.461193926,0.657794584,0.925286268,Bris.10,2,393,288.93,320.3664,4.108411,1.927384,73,A,1.422398868,3,0.377083333,,0,0,0,2,0,0,,,,,,,,,,,,,,2,10,65,1,0,1,,0,0,1,,,,581
3,0.461193926,0.657794584,0.925286268,Bris.10,3,393,289.65,312.4246,3.010867,1.452,72,A,1.402913952,3,0.377083333,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,0,14,73,1,0,1,,0,1,0,,,,582
3,0.461193926,0.657794584,0.925286268,Bris.10,4,393,255.42,304.4828,6.989384,3.778863,68,A,1.324974288,0,0.377083333,,0,0,0,0,3,0,0,3,0,0,5,0,0,0,0,0,0,,,11,21,86,1,0,1,,0,1,0,,,,583
3,0.461193926,0.657794584,0.925286268,Bris.10,5,393,234.27,296.541,9.376357,4.398741,73,A,1.422398868,3,0.377083333,,0,0,0,3,0,0,0,0,4,0,0,2,0,0,0,,,,,9,19,79,1,0,1,,0,1,0,,,,584
3,0.461193926,0.657794584,0.925286268,Bris.10,6,393,234.2,288.5992,8.308379,3.89772,73,A,1.422398868,4,0.377083333,,0,0,0,4,0,0,0,,,,,,,,,,,,,4,11,71,1,0,1,,0,0,1,,,,585
3,0.461193926,0.657794584,0.925286268,Bris.10,7,393,244.97,280.6574,5.409903,2.924904,68,A,1.324974288,3,0.377083333,,0,0,0,3,0,0,0,0,6,0,0,0,0,,,,,,,9,17,79,1,1,0,30,1,0,0,,,,586
3,0.461193926,0.657794584,0.925286268,Bris.10,8,393,243.13,272.7156,4.567951,2.0302,75,A,1.4613687,4,0.377083333,,0,0,0,2,0,0,0,0,0,0,5,0,0,,,,,,,7,17,77,1,0,1,,0,1,0,,,,587
3,0.461193926,0.657794584,0.925286268,Bris.10,9,393,234.1,264.7738,4.89789,2.811002,66,A,1.286004456,0,0.377083333,,0,0,0,0,3,0,0,2,0,4,0,0,2,2,0,0,,,,13,20,81,1,0,1,,0,1,0,,,,588
3,0.461193926,0.657794584,0.925286268,Bris.10,10,393,300.51,318.68,2.335284,1.095554,73,A,1.422398868,3,0.377083333,,0,0,0,3,0,0,,,,,,,,,,,,,,3,10,73,1,0,1,,0,0,1,,,,589
3,0.461193926,0.657794584,0.925286268,Bris.10,11,393,,,,,78,A,1.519823448,4,0.377083333,,0,0,0,2,0,0,3,0,4,0,,,,,,,,,,9,14,83,1,0,1,,0,1,0,,,,590
3,0.461193926,0.657794584,0.925286268,Bris.10,12,393,233.57,303.302,10.392153,4.497989,76,A,1.480853616,4,0.377083333,,0,0,0,3,0,0,0,,,,,,,,,,,,,3,11,75,1,0,1,,0,0,1,,,,591
3,0.461193926,0.657794584,0.925286268,Bris.10,13,393,239.48,295.613,8.376713,3.824285,74,A,1.441883784,3,0.377083333,,0,0,0,2,0,0,0,,,,,,,,,,,,,2,11,73,1,0,1,,0,0,1,,,,592
